day,site,fac.no,species,attacks,time.delay,trial
4,5,10,mimic_limenitis,0,four,mimic
4,5,11,mimic_limenitis,0,four,mimic
4,5,12,mimic_limenitis,0,four,mimic
4,5,13,mimic_limenitis,0,four,mimic
4,5,14,mimic_limenitis,0,four,mimic
4,5,15,mimic_limenitis,0,four,mimic
4,5,16,mimic_limenitis,0,four,mimic
4,5,17,mimic_limenitis,0,four,mimic
4,5,18,mimic_limenitis,0,four,mimic
4,5,19,mimic_limenitis,0,four,mimic
4,5,20,mimic_limenitis,0,four,mimic
4,5,21,mimic_limenitis,0,four,mimic
4,5,22,mimic_limenitis,0,four,mimic
4,5,23,mimic_limenitis,0,four,mimic
4,5,24,mimic_limenitis,0,four,mimic
4,5,25,mimic_limenitis,0,four,mimic
4,5,1,mimic_junonia,0,four,mimic
4,5,2,mimic_junonia,0,four,mimic
4,5,3,mimic_junonia,0,four,mimic
4,5,4,mimic_junonia,0,four,mimic
4,5,5,mimic_junonia,0,four,mimic
4,5,6,mimic_junonia,0,four,mimic
4,5,7,mimic_junonia,0,four,mimic
4,5,8,mimic_junonia,0,four,mimic
4,5,9,mimic_junonia,0,four,mimic
4,5,10,mimic_junonia,0,four,mimic
4,5,11,mimic_junonia,0,four,mimic
4,5,12,mimic_junonia,0,four,mimic
4,5,13,mimic_junonia,0,four,mimic
4,5,14,mimic_junonia,0,four,mimic
4,5,15,mimic_junonia,0,four,mimic
4,5,16,mimic_junonia,0,four,mimic
4,5,17,mimic_junonia,0,four,mimic
4,5,18,mimic_junonia,0,four,mimic
4,5,19,mimic_junonia,0,four,mimic
4,5,20,mimic_junonia,0,four,mimic
4,5,21,mimic_junonia,0,four,mimic
4,5,22,mimic_junonia,0,four,mimic
4,5,23,mimic_junonia,0,four,mimic
4,5,24,mimic_junonia,0,four,mimic
4,5,25,mimic_junonia,0,four,mimic
4,6,1,mimic_limenitis,0,four,mimic
4,6,2,mimic_limenitis,0,four,mimic
4,6,3,mimic_limenitis,0,four,mimic
4,6,4,mimic_limenitis,0,four,mimic
4,6,5,mimic_limenitis,0,four,mimic
4,6,6,mimic_limenitis,0,four,mimic
4,6,7,mimic_limenitis,0,four,mimic
4,6,8,mimic_limenitis,0,four,mimic
4,6,9,mimic_limenitis,0,four,mimic
4,6,10,mimic_limenitis,0,four,mimic
4,6,11,mimic_limenitis,0,four,mimic
4,6,12,mimic_limenitis,0,four,mimic
4,6,13,mimic_limenitis,0,four,mimic
4,6,14,mimic_limenitis,0,four,mimic
4,6,15,mimic_limenitis,0,four,mimic
4,6,16,mimic_limenitis,0,four,mimic
4,6,17,mimic_limenitis,0,four,mimic
4,6,18,mimic_limenitis,0,four,mimic
4,6,19,mimic_limenitis,0,four,mimic
4,6,20,mimic_limenitis,0,four,mimic
4,6,21,mimic_limenitis,0,four,mimic
4,6,22,mimic_limenitis,0,four,mimic
4,6,23,mimic_limenitis,0,four,mimic
4,6,24,mimic_limenitis,0,four,mimic
4,6,25,mimic_limenitis,0,four,mimic
4,6,1,mimic_junonia,0,four,mimic
4,6,2,mimic_junonia,0,four,mimic
4,6,3,mimic_junonia,0,four,mimic
4,6,4,mimic_junonia,0,four,mimic
4,6,5,mimic_junonia,0,four,mimic
4,6,6,mimic_junonia,0,four,mimic
4,6,7,mimic_junonia,0,four,mimic
4,6,8,mimic_junonia,0,four,mimic
4,6,9,mimic_junonia,0,four,mimic
4,6,10,mimic_junonia,0,four,mimic
4,6,11,mimic_junonia,0,four,mimic
4,6,12,mimic_junonia,0,four,mimic
4,6,13,mimic_junonia,0,four,mimic
4,6,14,mimic_junonia,0,four,mimic
4,6,15,mimic_junonia,0,four,mimic
4,6,16,mimic_junonia,0,four,mimic
4,6,17,mimic_junonia,0,four,mimic
4,6,18,mimic_junonia,0,four,mimic
4,6,19,mimic_junonia,0,four,mimic
4,6,20,mimic_junonia,0,four,mimic
4,6,21,mimic_junonia,0,four,mimic
4,6,22,mimic_junonia,0,four,mimic
4,6,23,mimic_junonia,0,four,mimic
4,6,24,mimic_junonia,0,four,mimic
4,6,25,mimic_junonia,0,four,mimic
4,7,1,mimic_limenitis,0,four,mimic
4,7,2,mimic_limenitis,0,four,mimic
4,7,3,mimic_limenitis,0,four,mimic
4,7,4,mimic_limenitis,0,four,mimic
4,7,5,mimic_limenitis,0,four,mimic
4,7,6,mimic_limenitis,0,four,mimic
4,7,7,mimic_limenitis,0,four,mimic
4,7,8,mimic_limenitis,0,four,mimic
4,7,9,mimic_limenitis,0,four,mimic
4,7,10,mimic_limenitis,0,four,mimic
4,7,11,mimic_limenitis,0,four,mimic
4,7,12,mimic_limenitis,0,four,mimic
4,7,13,mimic_limenitis,0,four,mimic
4,7,14,mimic_limenitis,0,four,mimic
4,7,15,mimic_limenitis,0,four,mimic
4,7,16,mimic_limenitis,0,four,mimic
4,7,17,mimic_limenitis,0,four,mimic
4,7,18,mimic_limenitis,0,four,mimic
4,7,19,mimic_limenitis,0,four,mimic
4,7,20,mimic_limenitis,0,four,mimic
4,7,21,mimic_limenitis,0,four,mimic
4,7,22,mimic_limenitis,0,four,mimic
4,7,23,mimic_limenitis,0,four,mimic
4,7,24,mimic_limenitis,0,four,mimic
4,7,25,mimic_limenitis,0,four,mimic
4,7,1,mimic_junonia,0,four,mimic
4,7,2,mimic_junonia,0,four,mimic
4,7,3,mimic_junonia,0,four,mimic
4,7,4,mimic_junonia,0,four,mimic
4,7,5,mimic_junonia,0,four,mimic
4,7,6,mimic_junonia,0,four,mimic
4,7,7,mimic_junonia,0,four,mimic
4,7,8,mimic_junonia,0,four,mimic
4,7,9,mimic_junonia,0,four,mimic
4,7,10,mimic_junonia,0,four,mimic
4,7,11,mimic_junonia,0,four,mimic
4,7,12,mimic_junonia,0,four,mimic
4,7,13,mimic_junonia,0,four,mimic
4,7,14,mimic_junonia,0,four,mimic
4,7,15,mimic_junonia,0,four,mimic
4,7,16,mimic_junonia,0,four,mimic
4,7,17,mimic_junonia,0,four,mimic
4,7,18,mimic_junonia,0,four,mimic
4,7,19,mimic_junonia,0,four,mimic
4,7,20,mimic_junonia,0,four,mimic
4,7,21,mimic_junonia,0,four,mimic
4,7,22,mimic_junonia,0,four,mimic
4,7,23,mimic_junonia,0,four,mimic
4,7,24,mimic_junonia,0,four,mimic
4,7,25,mimic_junonia,0,four,mimic
4,8,1,mimic_limenitis,0,four,mimic
4,8,2,mimic_limenitis,0,four,mimic
4,8,3,mimic_limenitis,0,four,mimic
4,8,4,mimic_limenitis,0,four,mimic
4,8,5,mimic_limenitis,0,four,mimic
4,8,6,mimic_limenitis,0,four,mimic
4,8,7,mimic_limenitis,0,four,mimic
4,8,8,mimic_limenitis,0,four,mimic
4,8,9,mimic_limenitis,0,four,mimic
4,8,10,mimic_limenitis,0,four,mimic
4,8,11,mimic_limenitis,0,four,mimic
4,8,12,mimic_limenitis,0,four,mimic
4,8,13,mimic_limenitis,0,four,mimic
4,8,14,mimic_limenitis,0,four,mimic
4,8,15,mimic_limenitis,0,four,mimic
4,8,16,mimic_limenitis,0,four,mimic
4,8,17,mimic_limenitis,0,four,mimic
4,8,18,mimic_limenitis,0,four,mimic
4,8,19,mimic_limenitis,0,four,mimic
4,8,20,mimic_limenitis,0,four,mimic
4,8,21,mimic_limenitis,0,four,mimic
4,8,22,mimic_limenitis,0,four,mimic
4,8,23,mimic_limenitis,0,four,mimic
4,8,24,mimic_limenitis,0,four,mimic
4,8,25,mimic_limenitis,0,four,mimic
4,8,1,mimic_junonia,0,four,mimic
4,8,2,mimic_junonia,0,four,mimic
4,8,3,mimic_junonia,0,four,mimic
4,8,4,mimic_junonia,0,four,mimic
4,8,5,mimic_junonia,0,four,mimic
4,8,6,mimic_junonia,0,four,mimic
4,8,7,mimic_junonia,0,four,mimic
4,8,8,mimic_junonia,0,four,mimic
4,8,9,mimic_junonia,0,four,mimic
4,8,10,mimic_junonia,0,four,mimic
4,8,11,mimic_junonia,0,four,mimic
4,8,12,mimic_junonia,0,four,mimic
4,8,13,mimic_junonia,0,four,mimic
4,8,14,mimic_junonia,0,four,mimic
4,8,15,mimic_junonia,0,four,mimic
4,8,16,mimic_junonia,0,four,mimic
4,8,17,mimic_junonia,0,four,mimic
4,8,18,mimic_junonia,0,four,mimic
4,8,19,mimic_junonia,0,four,mimic
4,8,20,mimic_junonia,0,four,mimic
4,8,21,mimic_junonia,0,four,mimic
4,8,22,mimic_junonia,0,four,mimic
4,8,23,mimic_junonia,0,four,mimic
4,8,24,mimic_junonia,0,four,mimic
4,8,25,mimic_junonia,0,four,mimic
4,9,1,mimic_limenitis,0,four,mimic
4,9,2,mimic_limenitis,0,four,mimic
4,9,3,mimic_limenitis,0,four,mimic
4,9,4,mimic_limenitis,0,four,mimic
4,9,5,mimic_limenitis,0,four,mimic
4,9,6,mimic_limenitis,0,four,mimic
4,9,7,mimic_limenitis,0,four,mimic
4,9,8,mimic_limenitis,0,four,mimic
4,9,9,mimic_limenitis,0,four,mimic
4,9,10,mimic_limenitis,0,four,mimic
4,9,11,mimic_limenitis,0,four,mimic
4,9,12,mimic_limenitis,0,four,mimic
4,9,13,mimic_limenitis,0,four,mimic
4,9,14,mimic_limenitis,0,four,mimic
4,9,15,mimic_limenitis,0,four,mimic
4,9,16,mimic_limenitis,0,four,mimic
4,9,17,mimic_limenitis,0,four,mimic
4,9,18,mimic_limenitis,0,four,mimic
4,9,19,mimic_limenitis,0,four,mimic
4,9,20,mimic_limenitis,0,four,mimic
4,9,21,mimic_limenitis,0,four,mimic
4,9,22,mimic_limenitis,0,four,mimic
4,9,23,mimic_limenitis,0,four,mimic
4,9,24,mimic_limenitis,0,four,mimic
4,9,25,mimic_limenitis,0,four,mimic
4,9,1,mimic_junonia,0,four,mimic
4,9,2,mimic_junonia,0,four,mimic
4,9,3,mimic_junonia,0,four,mimic
4,9,4,mimic_junonia,0,four,mimic
4,9,5,mimic_junonia,0,four,mimic
4,9,6,mimic_junonia,0,four,mimic
4,9,7,mimic_junonia,0,four,mimic
4,9,8,mimic_junonia,0,four,mimic
4,9,9,mimic_junonia,0,four,mimic
4,9,10,mimic_junonia,0,four,mimic
4,9,11,mimic_junonia,0,four,mimic
4,9,12,mimic_junonia,0,four,mimic
4,9,13,mimic_junonia,0,four,mimic
4,9,14,mimic_junonia,0,four,mimic
4,9,15,mimic_junonia,0,four,mimic
4,9,16,mimic_junonia,0,four,mimic
4,9,17,mimic_junonia,0,four,mimic
4,9,18,mimic_junonia,0,four,mimic
4,9,19,mimic_junonia,0,four,mimic
4,9,20,mimic_junonia,0,four,mimic
4,9,21,mimic_junonia,0,four,mimic
4,9,22,mimic_junonia,0,four,mimic
4,9,23,mimic_junonia,0,four,mimic
4,9,24,mimic_junonia,0,four,mimic
4,9,25,mimic_junonia,0,four,mimic
4,10,1,mimic_limenitis,0,four,mimic
4,10,2,mimic_limenitis,0,four,mimic
4,10,3,mimic_limenitis,0,four,mimic
4,10,4,mimic_limenitis,0,four,mimic
4,10,5,mimic_limenitis,0,four,mimic
4,10,6,mimic_limenitis,0,four,mimic
4,10,7,mimic_limenitis,0,four,mimic
4,10,8,mimic_limenitis,0,four,mimic
4,10,9,mimic_limenitis,0,four,mimic
4,10,10,mimic_limenitis,0,four,mimic
4,10,11,mimic_limenitis,0,four,mimic
4,10,12,mimic_limenitis,0,four,mimic
4,10,13,mimic_limenitis,0,four,mimic
4,10,14,mimic_limenitis,0,four,mimic
4,10,15,mimic_limenitis,0,four,mimic
4,10,16,mimic_limenitis,0,four,mimic
4,10,17,mimic_limenitis,0,four,mimic
4,10,18,mimic_limenitis,0,four,mimic
4,10,19,mimic_limenitis,0,four,mimic
4,10,20,mimic_limenitis,0,four,mimic
4,10,21,mimic_limenitis,0,four,mimic
4,10,22,mimic_limenitis,0,four,mimic
4,10,23,mimic_limenitis,0,four,mimic
4,10,24,mimic_limenitis,0,four,mimic
4,10,25,mimic_limenitis,0,four,mimic
4,10,1,mimic_junonia,0,four,mimic
4,10,2,mimic_junonia,0,four,mimic
4,10,3,mimic_junonia,0,four,mimic
4,10,4,mimic_junonia,0,four,mimic
4,10,5,mimic_junonia,0,four,mimic
4,10,6,mimic_junonia,0,four,mimic
4,10,7,mimic_junonia,0,four,mimic
4,10,8,mimic_junonia,0,four,mimic
4,10,9,mimic_junonia,0,four,mimic
4,10,10,mimic_junonia,0,four,mimic
4,10,11,mimic_junonia,0,four,mimic
4,10,12,mimic_junonia,0,four,mimic
4,10,13,mimic_junonia,0,four,mimic
4,10,14,mimic_junonia,0,four,mimic
4,10,15,mimic_junonia,0,four,mimic
4,10,16,mimic_junonia,0,four,mimic
4,10,17,mimic_junonia,0,four,mimic
4,10,18,mimic_junonia,0,four,mimic
4,10,19,mimic_junonia,0,four,mimic
4,10,20,mimic_junonia,0,four,mimic
4,10,21,mimic_junonia,0,four,mimic
4,10,22,mimic_junonia,0,four,mimic
4,10,23,mimic_junonia,0,four,mimic
4,10,24,mimic_junonia,0,four,mimic
4,10,25,mimic_junonia,0,four,mimic
4,11,1,mimic_limenitis,0,four,mimic
4,11,2,mimic_limenitis,0,four,mimic
4,11,3,mimic_limenitis,0,four,mimic
4,11,4,mimic_limenitis,0,four,mimic
4,11,5,mimic_limenitis,0,four,mimic
4,11,6,mimic_limenitis,0,four,mimic
4,11,7,mimic_limenitis,0,four,mimic
4,11,8,mimic_limenitis,0,four,mimic
4,11,9,mimic_limenitis,0,four,mimic
4,11,10,mimic_limenitis,0,four,mimic
4,11,11,mimic_limenitis,0,four,mimic
4,11,12,mimic_limenitis,0,four,mimic
4,11,13,mimic_limenitis,0,four,mimic
4,11,14,mimic_limenitis,0,four,mimic
4,11,15,mimic_limenitis,0,four,mimic
4,11,16,mimic_limenitis,0,four,mimic
4,11,17,mimic_limenitis,0,four,mimic
4,11,18,mimic_limenitis,0,four,mimic
4,11,19,mimic_limenitis,0,four,mimic
4,11,20,mimic_limenitis,0,four,mimic
4,11,21,mimic_limenitis,0,four,mimic
4,11,22,mimic_limenitis,0,four,mimic
4,11,23,mimic_limenitis,0,four,mimic
4,11,24,mimic_limenitis,0,four,mimic
4,11,25,mimic_limenitis,0,four,mimic
4,11,1,mimic_junonia,0,four,mimic
4,11,2,mimic_junonia,0,four,mimic
4,11,3,mimic_junonia,0,four,mimic
4,11,4,mimic_junonia,0,four,mimic
4,11,5,mimic_junonia,0,four,mimic
4,11,6,mimic_junonia,0,four,mimic
4,11,7,mimic_junonia,0,four,mimic
4,11,8,mimic_junonia,0,four,mimic
4,11,9,mimic_junonia,0,four,mimic
4,11,10,mimic_junonia,0,four,mimic
4,11,11,mimic_junonia,0,four,mimic
4,11,12,mimic_junonia,0,four,mimic
4,11,13,mimic_junonia,0,four,mimic
4,11,14,mimic_junonia,0,four,mimic
4,11,15,mimic_junonia,0,four,mimic
4,11,16,mimic_junonia,0,four,mimic
4,11,17,mimic_junonia,0,four,mimic
4,11,18,mimic_junonia,0,four,mimic
4,11,19,mimic_junonia,0,four,mimic
4,11,20,mimic_junonia,0,four,mimic
4,11,21,mimic_junonia,0,four,mimic
4,11,22,mimic_junonia,0,four,mimic
4,11,23,mimic_junonia,0,four,mimic
4,11,24,mimic_junonia,0,four,mimic
4,11,25,mimic_junonia,0,four,mimic
4,12,1,mimic_limenitis,0,four,mimic
4,12,2,mimic_limenitis,0,four,mimic
4,12,3,mimic_limenitis,0,four,mimic
4,12,4,mimic_limenitis,0,four,mimic
4,12,5,mimic_limenitis,0,four,mimic
4,12,6,mimic_limenitis,0,four,mimic
4,12,7,mimic_limenitis,0,four,mimic
4,12,8,mimic_limenitis,0,four,mimic
4,12,9,mimic_limenitis,0,four,mimic
4,12,10,mimic_limenitis,0,four,mimic
4,12,11,mimic_limenitis,0,four,mimic
4,12,12,mimic_limenitis,0,four,mimic
4,12,13,mimic_limenitis,0,four,mimic
4,12,14,mimic_limenitis,0,four,mimic
4,12,15,mimic_limenitis,0,four,mimic
4,12,16,mimic_limenitis,0,four,mimic
4,12,17,mimic_limenitis,0,four,mimic
4,12,18,mimic_limenitis,0,four,mimic
4,12,19,mimic_limenitis,0,four,mimic
4,12,20,mimic_limenitis,0,four,mimic
4,12,21,mimic_limenitis,0,four,mimic
4,12,22,mimic_limenitis,0,four,mimic
4,12,23,mimic_limenitis,0,four,mimic
4,12,24,mimic_limenitis,0,four,mimic
4,12,25,mimic_limenitis,0,four,mimic
4,12,1,mimic_junonia,0,four,mimic
4,12,2,mimic_junonia,0,four,mimic
4,12,3,mimic_junonia,0,four,mimic
4,12,4,mimic_junonia,0,four,mimic
4,12,5,mimic_junonia,0,four,mimic
4,12,6,mimic_junonia,0,four,mimic
4,12,7,mimic_junonia,0,four,mimic
4,12,8,mimic_junonia,0,four,mimic
4,12,9,mimic_junonia,0,four,mimic
4,12,10,mimic_junonia,0,four,mimic
4,12,11,mimic_junonia,0,four,mimic
4,12,12,mimic_junonia,0,four,mimic
4,12,13,mimic_junonia,0,four,mimic
4,12,14,mimic_junonia,0,four,mimic
4,12,15,mimic_junonia,0,four,mimic
4,12,16,mimic_junonia,0,four,mimic
4,12,17,mimic_junonia,0,four,mimic
4,12,18,mimic_junonia,0,four,mimic
4,12,19,mimic_junonia,0,four,mimic
4,12,20,mimic_junonia,0,four,mimic
4,12,21,mimic_junonia,0,four,mimic
4,12,22,mimic_junonia,0,four,mimic
4,12,23,mimic_junonia,0,four,mimic
4,12,24,mimic_junonia,0,four,mimic
4,12,25,mimic_junonia,0,four,mimic
4,13,1,mimic_limenitis,0,four,mimic
4,13,2,mimic_limenitis,0,four,mimic
4,13,3,mimic_limenitis,0,four,mimic
4,13,4,mimic_limenitis,0,four,mimic
4,13,5,mimic_limenitis,0,four,mimic
4,13,6,mimic_limenitis,0,four,mimic
4,13,7,mimic_limenitis,0,four,mimic
4,13,8,mimic_limenitis,0,four,mimic
4,13,9,mimic_limenitis,0,four,mimic
4,13,10,mimic_limenitis,0,four,mimic
4,13,11,mimic_limenitis,0,four,mimic
4,13,12,mimic_limenitis,0,four,mimic
4,13,13,mimic_limenitis,0,four,mimic
4,13,14,mimic_limenitis,0,four,mimic
4,13,15,mimic_limenitis,0,four,mimic
4,13,16,mimic_limenitis,0,four,mimic
4,13,17,mimic_limenitis,0,four,mimic
4,13,18,mimic_limenitis,0,four,mimic
4,13,19,mimic_limenitis,0,four,mimic
4,13,20,mimic_limenitis,0,four,mimic
4,13,21,mimic_limenitis,0,four,mimic
4,13,22,mimic_limenitis,0,four,mimic
4,13,23,mimic_limenitis,0,four,mimic
4,13,24,mimic_limenitis,0,four,mimic
4,13,25,mimic_limenitis,0,four,mimic
4,13,1,mimic_junonia,0,four,mimic
4,13,2,mimic_junonia,0,four,mimic
4,13,3,mimic_junonia,0,four,mimic
4,13,4,mimic_junonia,0,four,mimic
4,13,5,mimic_junonia,0,four,mimic
4,13,6,mimic_junonia,0,four,mimic
4,13,7,mimic_junonia,0,four,mimic
4,13,8,mimic_junonia,0,four,mimic
4,13,9,mimic_junonia,0,four,mimic
4,13,10,mimic_junonia,0,four,mimic
4,13,11,mimic_junonia,0,four,mimic
4,13,12,mimic_junonia,0,four,mimic
4,13,13,mimic_junonia,0,four,mimic
4,13,14,mimic_junonia,0,four,mimic
4,13,15,mimic_junonia,0,four,mimic
4,13,16,mimic_junonia,0,four,mimic
4,13,17,mimic_junonia,0,four,mimic
4,13,18,mimic_junonia,0,four,mimic
4,13,19,mimic_junonia,0,four,mimic
4,13,20,mimic_junonia,0,four,mimic
4,13,21,mimic_junonia,0,four,mimic
4,13,22,mimic_junonia,0,four,mimic
4,13,23,mimic_junonia,0,four,mimic
4,13,24,mimic_junonia,0,four,mimic
4,13,25,mimic_junonia,0,four,mimic
4,14,1,mimic_limenitis,0,four,mimic
4,14,2,mimic_limenitis,0,four,mimic
4,14,3,mimic_limenitis,0,four,mimic
4,14,4,mimic_limenitis,0,four,mimic
4,14,5,mimic_limenitis,0,four,mimic
4,14,6,mimic_limenitis,0,four,mimic
4,14,7,mimic_limenitis,0,four,mimic
4,14,8,mimic_limenitis,0,four,mimic
4,14,9,mimic_limenitis,0,four,mimic
4,14,10,mimic_limenitis,0,four,mimic
4,14,11,mimic_limenitis,0,four,mimic
4,14,12,mimic_limenitis,0,four,mimic
4,14,13,mimic_limenitis,0,four,mimic
4,14,14,mimic_limenitis,0,four,mimic
4,14,15,mimic_limenitis,0,four,mimic
4,14,16,mimic_limenitis,0,four,mimic
4,14,17,mimic_limenitis,0,four,mimic
4,14,18,mimic_limenitis,0,four,mimic
4,14,19,mimic_limenitis,0,four,mimic
4,14,20,mimic_limenitis,0,four,mimic
4,14,21,mimic_limenitis,0,four,mimic
4,14,22,mimic_limenitis,0,four,mimic
4,14,23,mimic_limenitis,0,four,mimic
4,14,24,mimic_limenitis,0,four,mimic
4,14,25,mimic_limenitis,0,four,mimic
4,14,1,mimic_junonia,1,four,mimic
4,14,2,mimic_junonia,0,four,mimic
4,14,3,mimic_junonia,0,four,mimic
4,14,4,mimic_junonia,0,four,mimic
4,14,5,mimic_junonia,0,four,mimic
4,14,6,mimic_junonia,0,four,mimic
4,14,7,mimic_junonia,0,four,mimic
4,14,8,mimic_junonia,0,four,mimic
4,14,9,mimic_junonia,0,four,mimic
4,14,10,mimic_junonia,0,four,mimic
4,14,11,mimic_junonia,0,four,mimic
4,14,12,mimic_junonia,0,four,mimic
4,14,13,mimic_junonia,0,four,mimic
4,14,14,mimic_junonia,0,four,mimic
4,14,15,mimic_junonia,0,four,mimic
4,14,16,mimic_junonia,0,four,mimic
4,14,17,mimic_junonia,0,four,mimic
4,14,18,mimic_junonia,0,four,mimic
4,14,19,mimic_junonia,0,four,mimic
4,14,20,mimic_junonia,0,four,mimic
4,14,21,mimic_junonia,0,four,mimic
4,14,22,mimic_junonia,0,four,mimic
4,14,23,mimic_junonia,0,four,mimic
4,14,24,mimic_junonia,0,four,mimic
4,14,25,mimic_junonia,0,four,mimic
4,15,1,mimic_limenitis,0,four,mimic
4,15,2,mimic_limenitis,0,four,mimic
4,15,3,mimic_limenitis,0,four,mimic
4,15,4,mimic_limenitis,0,four,mimic
4,15,5,mimic_limenitis,0,four,mimic
4,15,6,mimic_limenitis,0,four,mimic
4,15,7,mimic_limenitis,0,four,mimic
4,15,8,mimic_limenitis,0,four,mimic
4,15,9,mimic_limenitis,0,four,mimic
4,15,10,mimic_limenitis,0,four,mimic
4,15,11,mimic_limenitis,0,four,mimic
4,15,12,mimic_limenitis,0,four,mimic
4,15,13,mimic_limenitis,0,four,mimic
4,15,14,mimic_limenitis,0,four,mimic
4,15,15,mimic_limenitis,0,four,mimic
4,15,16,mimic_limenitis,0,four,mimic
4,15,17,mimic_limenitis,0,four,mimic
4,15,18,mimic_limenitis,0,four,mimic
4,15,19,mimic_limenitis,0,four,mimic
4,15,20,mimic_limenitis,0,four,mimic
4,15,21,mimic_limenitis,0,four,mimic
4,15,22,mimic_limenitis,0,four,mimic
4,15,23,mimic_limenitis,0,four,mimic
4,15,24,mimic_limenitis,0,four,mimic
4,15,25,mimic_limenitis,0,four,mimic
4,15,1,mimic_junonia,0,four,mimic
4,15,2,mimic_junonia,0,four,mimic
4,15,3,mimic_junonia,0,four,mimic
4,15,4,mimic_junonia,0,four,mimic
4,15,5,mimic_junonia,0,four,mimic
4,15,6,mimic_junonia,0,four,mimic
4,15,7,mimic_junonia,0,four,mimic
4,15,8,mimic_junonia,0,four,mimic
4,15,9,mimic_junonia,0,four,mimic
4,15,10,mimic_junonia,0,four,mimic
4,15,11,mimic_junonia,0,four,mimic
4,15,12,mimic_junonia,0,four,mimic
4,15,13,mimic_junonia,0,four,mimic
4,15,14,mimic_junonia,0,four,mimic
4,15,15,mimic_junonia,0,four,mimic
4,15,16,mimic_junonia,0,four,mimic
4,15,17,mimic_junonia,0,four,mimic
4,15,18,mimic_junonia,0,four,mimic
4,15,19,mimic_junonia,0,four,mimic
4,15,20,mimic_junonia,0,four,mimic
4,15,21,mimic_junonia,0,four,mimic
4,15,22,mimic_junonia,0,four,mimic
4,15,23,mimic_junonia,0,four,mimic
4,15,24,mimic_junonia,0,four,mimic
4,15,25,mimic_junonia,0,four,mimic
4,16,1,mimic_limenitis,0,four,mimic
4,16,2,mimic_limenitis,0,four,mimic
4,16,3,mimic_limenitis,0,four,mimic
4,16,4,mimic_limenitis,0,four,mimic
4,16,5,mimic_limenitis,0,four,mimic
4,16,6,mimic_limenitis,0,four,mimic
4,16,7,mimic_limenitis,0,four,mimic
4,16,8,mimic_limenitis,0,four,mimic
4,16,9,mimic_limenitis,0,four,mimic
4,16,10,mimic_limenitis,0,four,mimic
4,16,11,mimic_limenitis,0,four,mimic
4,16,12,mimic_limenitis,0,four,mimic
4,16,13,mimic_limenitis,0,four,mimic
4,16,14,mimic_limenitis,0,four,mimic
4,16,15,mimic_limenitis,0,four,mimic
4,16,16,mimic_limenitis,0,four,mimic
4,16,17,mimic_limenitis,0,four,mimic
4,16,18,mimic_limenitis,0,four,mimic
4,16,19,mimic_limenitis,0,four,mimic
4,16,20,mimic_limenitis,0,four,mimic
4,16,21,mimic_limenitis,0,four,mimic
4,16,22,mimic_limenitis,0,four,mimic
4,16,23,mimic_limenitis,0,four,mimic
4,16,24,mimic_limenitis,0,four,mimic
4,16,25,mimic_limenitis,0,four,mimic
4,16,1,mimic_junonia,0,four,mimic
4,16,2,mimic_junonia,0,four,mimic
4,16,3,mimic_junonia,0,four,mimic
4,16,4,mimic_junonia,0,four,mimic
4,16,5,mimic_junonia,0,four,mimic
4,16,6,mimic_junonia,0,four,mimic
4,16,7,mimic_junonia,0,four,mimic
4,16,8,mimic_junonia,0,four,mimic
4,16,9,mimic_junonia,0,four,mimic
4,16,10,mimic_junonia,0,four,mimic
4,16,11,mimic_junonia,0,four,mimic
4,16,12,mimic_junonia,0,four,mimic
4,16,13,mimic_junonia,0,four,mimic
4,16,14,mimic_junonia,0,four,mimic
4,16,15,mimic_junonia,0,four,mimic
4,16,16,mimic_junonia,0,four,mimic
4,16,17,mimic_junonia,0,four,mimic
4,16,18,mimic_junonia,0,four,mimic
4,16,19,mimic_junonia,0,four,mimic
4,16,20,mimic_junonia,0,four,mimic
4,16,21,mimic_junonia,0,four,mimic
4,16,22,mimic_junonia,0,four,mimic
4,16,23,mimic_junonia,0,four,mimic
4,16,24,mimic_junonia,0,four,mimic
4,16,25,mimic_junonia,0,four,mimic
4,17,1,mimic_limenitis,0,four,mimic
4,17,2,mimic_limenitis,0,four,mimic
4,17,3,mimic_limenitis,0,four,mimic
4,17,4,mimic_limenitis,0,four,mimic
4,17,5,mimic_limenitis,0,four,mimic
4,17,6,mimic_limenitis,0,four,mimic
4,17,7,mimic_limenitis,0,four,mimic
4,17,8,mimic_limenitis,0,four,mimic
4,17,9,mimic_limenitis,0,four,mimic
4,17,10,mimic_limenitis,0,four,mimic
4,17,11,mimic_limenitis,0,four,mimic
4,17,12,mimic_limenitis,0,four,mimic
4,17,13,mimic_limenitis,0,four,mimic
4,17,14,mimic_limenitis,0,four,mimic
4,17,15,mimic_limenitis,0,four,mimic
4,17,16,mimic_limenitis,0,four,mimic
4,17,17,mimic_limenitis,0,four,mimic
4,17,18,mimic_limenitis,0,four,mimic
4,17,19,mimic_limenitis,0,four,mimic
4,17,20,mimic_limenitis,0,four,mimic
4,17,21,mimic_limenitis,0,four,mimic
4,17,22,mimic_limenitis,0,four,mimic
4,17,23,mimic_limenitis,0,four,mimic
4,17,24,mimic_limenitis,0,four,mimic
4,17,25,mimic_limenitis,0,four,mimic
4,17,1,mimic_junonia,0,four,mimic
4,17,2,mimic_junonia,0,four,mimic
4,17,3,mimic_junonia,0,four,mimic
4,17,4,mimic_junonia,0,four,mimic
